DATASET = Randomly generated instance set (z0z0z9cz9cz0z0z2z5z1zkz1z34zazaz1z3z4s8zt9gz1zaz0zaz1zaz0zv8zyzyzyzyzyzwz)
NAME = Randomly generated instance (1250)

DAYS = 10
CAPACITY = 38
MAX_TRIP_DISTANCE = 19117
DEPOT_COORDINATE = 0

VEHICLE_COST = 100
VEHICLE_DAY_COST = 10000
DISTANCE_COST = 1

TOOLS = 3
1	7	230	10000000
2	16	131	10000000
3	16	153	10000000

COORDINATES = 298
0	3976	3992
1	4396	6145
2	8073	6145
3	8836	6150
4	9011	6155
5	7946	6158
6	9058	6191
7	3615	6225
8	9459	6225
9	8982	6227
10	7650	6229
11	8957	6233
12	7679	6273
13	4320	6284
14	5361	4335
15	8385	6345
16	7641	6381
17	4315	6423
18	7451	6442
19	6084	6495
20	8117	6506
21	4078	6526
22	7480	6561
23	4435	4200
24	5939	8213
25	7504	6604
26	8872	6631
27	6872	7950
28	3748	6694
29	8479	6736
30	7763	6738
31	3850	6782
32	7536	6794
33	8476	6814
34	3389	6834
35	7458	6946
36	8516	6950
37	3365	6959
38	6159	2263
39	8412	6979
40	7259	6981
41	7844	7020
42	4309	7025
43	8754	7035
44	8742	7094
45	8491	7135
46	8732	7139
47	4086	7143
48	8851	7158
49	9083	7196
50	7101	8315
51	4244	7221
52	7546	7228
53	8798	7261
54	4120	7298
55	7667	7301
56	5631	4324
57	7429	7322
58	7826	8336
59	6952	7451
60	7038	7545
61	7253	7573
62	5744	4371
63	3920	7601
64	6553	7623
65	7400	7643
66	6430	7690
67	5340	7733
68	8580	7809
69	6816	7820
70	4142	7822
71	5900	7822
72	6480	7902
73	6875	7921
74	6012	7928
75	6212	7930
76	9879	7932
77	6454	7942
78	5364	7980
79	6271	7981
80	5335	7996
81	8468	7997
82	5920	8003
83	9453	8026
84	5561	8040
85	5448	8042
86	7521	8068
87	7932	8461
88	5683	8100
89	7301	8204
90	6847	8210
91	7444	8221
92	7505	4478
93	6933	8261
94	5913	8272
95	6853	8295
96	9951	8345
97	7666	8357
98	5623	8393
99	7406	8426
100	8461	8465
101	6483	8484
102	4521	4010
103	6332	8568
104	5870	8598
105	8515	8602
106	8515	8643
107	8155	8651
108	4058	4554
109	7048	8720
110	5737	8722
111	5683	8747
112	8020	8806
113	5702	8816
114	6765	8833
115	5568	8909
116	7814	8948
117	8753	8949
118	7795	9012
119	5694	9067
120	7928	9209
121	7926	9267
122	7994	9274
123	8551	9287
124	6690	9322
125	6725	9329
126	8289	9333
127	6389	9338
128	6655	9373
129	6809	9513
130	7017	9519
131	4041	7646
132	7257	9542
133	8597	9547
134	6458	2742
135	7402	9981
136	2864	4820
137	5367	2855
138	8354	4859
139	6936	8870
140	7774	6094
141	8784	4961
142	8455	6102
143	5636	3031
144	7698	9093
145	4676	3104
146	6297	141
147	6959	5144
148	7694	6541
149	8142	5186
150	7657	6145
151	3641	5210
152	6732	770
153	5356	3272
154	7347	9287
155	7111	9300
156	6945	1287
157	6559	1778
158	7910	5409
159	3993	3409
160	1077	1868
161	5718	1925
162	6401	1936
163	5797	3444
164	4246	3454
165	6309	2221
166	4786	2269
167	6418	2339
168	3713	2406
169	6342	2417
170	6742	2421
171	2622	2503
172	4893	2694
173	5831	2850
174	4052	2866
175	709	2873
176	6112	2881
177	485	2932
178	2974	2961
179	3833	2992
180	5870	3035
181	5683	3052
182	5911	3075
183	4899	3142
184	6058	3168
185	6110	3196
186	4832	3215
187	2846	3271
188	4834	3271
189	6530	3335
190	6580	3352
191	6545	3356
192	6537	3394
193	7033	7680
194	3372	3451
195	6381	3486
196	4078	3490
197	3970	3502
198	5445	3507
199	4872	3519
200	6652	3566
201	4265	3584
202	5851	3647
203	5475	3654
204	4007	5730
205	6436	3815
206	4997	3839
207	9839	7873
208	5441	3999
209	4664	4028
210	3448	4039
211	3860	4040
212	8037	4101
213	4193	4125
214	5219	4149
215	6222	4154
