DATASET = Randomly generated instance set (z0z0z4mz4mz0z0z2z5z1zkz1z34z5z5z1z3z4s8zt9gz1zaz0zaz1zaz0zv8zyzyzyzyzyzwz)
NAME = Randomly generated instance (4296)

DAYS = 5
CAPACITY = 53
MAX_TRIP_DISTANCE = 24805
DEPOT_COORDINATE = 0

VEHICLE_COST = 1
VEHICLE_DAY_COST = 100
DISTANCE_COST = 100000

TOOLS = 4
1	1	172	1000
2	19	49	1000
3	11	100	1000
4	6	167	1000

COORDINATES = 150
0	7688	8161
1	7388	6160
2	7650	6229
3	4551	6246
4	7082	7537
5	7788	6295
6	3881	4157
7	7720	6439
8	6852	6456
9	8330	6491
10	8080	6500
11	7546	6512
12	7476	6541
13	7608	6543
14	6960	6588
15	8750	6628
16	4309	7025
17	7513	7034
18	6462	2280
19	3697	7126
20	6744	7140
21	3447	7271
22	8682	7512
23	6794	7537
24	8260	7541
25	8641	4370
26	8917	7680
27	7145	7864
28	6025	7865
29	8300	7876
30	5532	7977
31	8324	8034
32	8417	8073
33	8891	8458
34	8492	8184
35	9017	4471
36	9951	8345
37	8174	8419
38	3837	8432
39	6396	6539
40	5361	8593
41	7801	9040
42	5791	9069
43	8214	9108
44	5856	9182
45	6680	9184
46	6167	9289
47	8491	9461
48	8459	9673
49	8656	9739
50	7351	9976
51	8714	4852
52	8354	4859
53	5400	4982
54	7903	6109
55	7960	5021
56	6314	3024
57	6356	3120
58	8643	7175
59	6096	468
60	6337	603
61	3687	7222
62	8268	5273
63	3519	4164
64	6605	9320
65	5571	3397
66	1267	3404
67	7110	1902
68	5782	1934
69	6297	2134
70	6209	2218
71	6426	2248
72	7296	7005
73	6837	2511
74	4241	2577
75	2660	2607
76	4220	2615
77	6792	2635
78	6764	2653
79	5155	2728
80	3932	2752
81	295	2759
82	6781	2887
83	6010	2939
84	1705	2999
85	3871	3038
86	6862	3065
87	7837	5631
88	5628	3188
89	7748	8636
90	1756	3355
91	5346	3377
92	5579	3391
93	4093	3395
94	6050	3491
95	4294	3554
96	4235	3568
97	5983	3622
98	5490	3672
99	1951	3729
100	6079	3748
101	4231	3841
102	5598	3843
103	5402	3962
104	6793	3997
105	8888	5790
106	4237	4157
107	3949	4201
108	4390	4218
109	4390	4278
110	5044	4304
111	5190	4312
112	3626	4329
113	4526	4333
114	6580	4336
115	8493	4388
116	2409	4415
117	4875	4559
118	5311	4565
119	4368	4573
120	8856	4594
121	4899	4595
122	3959	4640
123	8281	4670
124	7493	4710
125	7409	4714
126	4697	4762
127	3547	4843
128	8329	4866
129	8769	4875
130	7116	4905
131	8663	4949
132	3175	4981
133	4123	4988
134	3827	5026
135	4179	5100
136	5883	5132
137	9132	5134
138	4244	5499
139	8523	5195
140	5176	5450
141	7903	4051
142	8265	5772
143	9438	5827
144	9100	5880
145	9132	5880
146	7679	5905
147	7911	6044
148	7290	6053
149	7354	6072

REQUESTS = 150
1	146	1	2	3	2	2
2	49	1	3	1	2	2
3	105	2	2	3	1	8
4	120	2	2	2	2	2
5	24	1	2	3	3	3
6	106	2	2	1	3	1
7	38	1	2	2	4	1
8	73	1	2	3	1	3
9	94	2	4	1	4	4
10	6	2	2	3	3	2
11	134	2	2	2	1	10
12	132	1	3	2	1	6
13	19	1	2	3	4	7
14	72	2	2	3	4	3
15	76	2	2	3	4	2
16	142	1	2	3	2	2
17	100	2	2	3	3	3
18	74	1	2	2	4	1
19	41	2	2	3	3	1
20	12	2	2	1	4	5
21	15	1	1	2	4	7
22	129	2	2	3	3	1
23	101	2	3	1	2	1
24	115	2	3	1	4	4
25	23	1	2	3	4	1
26	90	3	3	2	3	2
27	92	3	3	2	2	1
28	39	1	3	2	3	4
29	128	1	4	1	1	3
30	116	1	4	1	4	7
31	55	1	2	3	2	2
32	148	2	2	3	2	1
33	25	4	4	1	3	1
34	139	1	2	3	1	7
35	118	3	3	2	2	2
36	16	2	2	1	1	2
37	96	1	3	2	3	3
38	75	4	4	1	2	1
39	54	1	3	2	4	3
40	145	1	1	1	4	4
41	4	1	3	2	4	3
42	80	1	3	1	3	4
43	86	1	2	2	4	6
44	51	1	2	3	2	2
45	14	1	3	2	2	1
46	64	1	3	2	4	8
47	27	1	1	3	1	10
48	83	1	2	3	4	1
49	59	2	3	2	1	9
50	56	3	3	1	4	6
51	117	1	1	3	4	8
52	58	2	2	1	1	10
53	9	3	3	2	2	2
54	37	3	4	1	2	1
55	22	1	2	3	1	4
56	20	1	1	1	1	7
57	81	1	1	3	2	1
58	31	2	2	3	2	1
59	67	2	2	1	1	9
60	79	2	2	3	2	2
61	29	3	3	2	2	2
62	104	1	1	3	3	4
63	99	1	1	1	4	8
64	40	3	3	2	2	1
65	109	1	2	3	1	3
66	69	1	3	2	4	1
67	63	2	2	3	3	2
68	60	1	3	1	2	1
69	42	3	3	2	4	2
70	66	2	2	3	4	3
71	57	1	2	2	3	1
72	91	1	1	3	1	1
73	133	1	2	3	3	1
74	97	3	3	2	2	2
75	30	1	1	3	3	2
76	1	3	4	1	3	2
77	50	1	2	3	3	2
78	147	2	3	1	1	6
79	43	1	2	2	3	3
80	113	1	1	2	4	4
81	61	1	2	1	4	2
82	110	1	2	3	4	3
83	121	3	3	2	3	1
84	44	1	2	3	2	1
85	136	2	2	1	4	7
86	102	1	3	2	3	3
87	135	1	1	2	1	7
88	10	2	4	1	4	6
89	8	2	3	1	3	2
90	93	1	2	3	1	9
91	17	3	4	1	4	2
92	95	2	2	2	1	3
93	48	1	3	2	3	2
94	68	1	2	3	3	3
95	138	2	3	2	4	7
96	7	3	4	1	3	2
97	47	3	3	1	3	4
98	143	2	2	3	3	4
99	36	2	2	3	3	3
100	119	2	4	1	1	1
101	114	2	3	2	3	4
102	46	1	3	2	4	1
103	32	1	2	1	1	9
104	82	4	4	1	1	8
105	89	2	2	3	2	1
106	144	1	4	1	4	5
107	125	1	2	3	3	4
108	5	1	4	1	3	2
109	123	1	1	2	4	7
110	108	2	2	1	3	2
111	126	1	2	3	2	1
112	2	1	2	3	4	6
113	98	1	2	3	2	1
114	132	1	2	3	3	1
115	130	1	2	1	2	2
116	122	1	2	3	1	6
117	140	3	4	1	4	8
118	107	2	2	3	2	1
119	111	2	3	2	1	2
120	65	1	1	3	2	2
121	149	1	2	2	3	4
122	77	2	2	3	3	4
123	13	1	3	2	3	2
124	87	2	2	3	2	1
125	88	2	2	1	3	3
126	34	2	3	1	1	9
127	52	1	3	2	4	5
128	21	2	3	2	2	1
129	103	1	2	3	4	7
130	85	1	4	1	4	2
131	137	1	4	1	3	1
132	18	3	4	1	1	9
133	141	2	2	3	4	2
134	84	1	1	3	2	1
135	11	1	1	2	3	1
136	70	1	2	3	3	1
137	33	2	4	1	2	1
138	26	2	3	1	3	4
139	45	1	3	2	2	2
140	3	1	4	1	2	2
141	28	3	4	1	3	1
142	124	2	4	1	3	1
143	78	2	2	2	2	1
144	35	1	3	2	1	8
145	131	1	2	3	1	9
146	62	1	3	2	4	7
147	112	2	2	3	4	1
148	53	1	4	1	1	4
149	71	1	3	2	4	2
150	127	2	2	3	1	5

